CUST_ID,AVG_BALANCE,TENURE,NUM_TRANS,ACCESSORIES,APPLIANCES,CULTURE,GAS,BOOKS,APPAREL,FITNESS,EDUCATION,ENTERTAINMENT,FOOD,HEALTH,HOME_GARDEN,TELCOS,TRAVEL,PURCHASES_AMOUNT,Loyalty,,,
C23526,1693.799506,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23527,1223.869542,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23528,1146.979989,12,0.966773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23529,4183.802499,12,62.474144,495.542284,0,0,0,72.059675,1946.594838,0,0,15.314318,400.472706,504.076496,339.587381,0,679.928397,4453.576094,1,,,
C23530,2949.630296,12,43.959338,434.649445,779.80489,144.279639,0,0,641.672243,0,0,0,0,0,109.36059,2001.893191,0,4111.659997,1,,,
C23531,144.849021,12,18.356743,52.537368,37.997913,0,0,70.272513,0,0,0,242.709558,0,0,0,583.361961,0,986.879313,0,,,
C23532,10753.29933,12,58.745422,0,0,0,0,0,0,0,0,0,0,0,505.005898,0,0,505.005898,0,,,
C23533,1660.308452,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23534,127.964557,12,30.358812,0,297.025799,0,529.067193,327.984908,97.579494,0,0,57.912898,86.631384,0,0,933.206532,0,2329.408208,1,,,
C23535,1729.412137,12,21.126161,0,0,0,88.061502,0,0,0,0,0,0,0,0,0,0,88.061502,0,,,
C23536,329.715641,12,0.975426,0,0,0,0,0,0,0,0,0,0,946.939449,0,0,0,946.939449,0,,,
C23537,4561.774207,12,11.272988,0,0,0,0,0,0,0,0,0,0,0,0,3853.147637,0,3853.147637,1,,,
C23538,1175.442643,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23539,50.202992,12,18.895231,0,77.761552,0,0,0,647.537805,0,0,0,0,0,0,0,0,725.299358,0,,,
C23540,2255.486705,12,0.992889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23541,2536.532321,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23542,1965.300242,12,23.346138,143.307859,0,0,0,0,585.911422,0,0,0,0,117.740061,0,0,0,846.959342,0,,,
C23543,35.484459,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23544,795.317174,11,2.873887,3164.316827,0,0,0,0,4288.50676,0,0,0,0,0,0,0,0,7452.823587,1,,,
C23545,1763.415106,12,53.673128,71.627058,56.083892,0,0,0,1021.803456,0,0,0,0,54.311325,0,0,0,1203.825731,0,,,
C23546,348.910516,12,21.731733,0,301.886072,0,0,0,202.139884,0,0,0,0,0,151.878964,0,0,655.90492,0,,,
C23547,262.174401,12,3.944645,0,0,0,720.437564,0,110.248743,0,0,0,0,0,392.935568,0,0,1223.621876,0,,,
C23548,3018.296435,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23549,5699.207587,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23550,1017.902386,12,5.639997,0,0,0,524.820994,0,844.630527,0,0,0,0,0,0,0,748.233224,2117.684745,1,,,
C23551,1099.132272,9,6.465864,0,368.787673,0,0,0,0,0,0,0,0,0,224.820354,69.510986,0,663.119013,0,,,
C23552,5612.438542,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23553,4558.907418,10,4.749177,0,0,0,0,0,0,0,0,0,0,0,4698.92544,0,0,4698.92544,0,,,
C23554,406.431158,12,9.659965,126.305622,0,0,0,0,1046.087168,0,0,0,0,0,0,0,0,1172.39279,0,,,
C23555,1009.077538,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23556,587.297912,12,33.140942,627.580183,0,0,0,0,474.086288,0,0,0,0,52.31692,0,462.294791,0,1616.278182,0,,,
C23557,4019.058287,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23558,1750.551083,12,95.317394,501.959567,192.531078,0,0,0,563.891082,0,0,0,33.030436,100.546937,0,2.872512,184.020479,1578.85209,0,,,
C23559,975.517633,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23560,883.757476,12,35.820904,236.441925,17.602967,73.312121,0,0,185.626025,0,0,0,0,0,89.781585,0,0,602.764624,0,,,
C23561,1212.511629,10,33.02671,710.541076,368.613547,154.488313,0,0,116.727521,0,0,0,143.458161,0,415.497352,0,0,1909.325971,0,,,
C23562,2044.020013,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23563,542.331244,12,11.153985,201.849073,273.22274,0,0,0,1865.482274,0,0,0,0,247.517527,0,0,0,2588.071614,1,,,
C23564,893.84942,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23565,1924.412737,12,33.831165,77.341358,307.434772,0,158.328341,0,124.099705,0,0,65.98731,173.315488,0,439.569379,0,534.995258,1881.071613,0,,,
C23566,2193.091696,12,13.90136,0,490.288911,0,2045.498502,0,5273.189687,0,0,0,0,0,0,0,0,7808.9771,1,,,
C23567,1199.109252,11,66.742364,103.749043,331.139574,0,1132.336899,0,212.623378,0,0,0,1320.807053,48.217831,0,0,0,3148.873777,1,,,
C23568,451.474972,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23569,124.818011,8,2.861206,401.547374,0,0,0,0,589.970308,0,0,0,0,71.106062,0,0,0,1062.623744,0,,,
C23570,997.684857,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23571,2051.53459,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23572,84.258494,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23573,454.372172,12,80.210624,19.187077,193.67378,33.534617,0,0,1493.146412,0,0,0,0,0,29.949659,175.773951,0,1945.265496,1,,,
C23574,980.275388,12,17.904374,0,153.713321,0,0,0,3513.450216,0,0,0,0,0,0,0,0,3667.163537,1,,,
C23575,1272.252473,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23576,415.504749,12,13.620788,143.709074,0,0,0,0,79.473327,0,0,0,90.758936,160.06518,0,0,468.795837,942.802353,0,,,
C23577,953.156452,12,4.889991,0,0,0,0,0,0,0,0,0,0,1172.610753,0,0,0,1172.610753,0,,,
C23578,103.176114,12,4.880277,0,0,0,0,0,437.170704,0,0,0,0,0,0,0,223.498068,660.668773,0,,,
C23579,1469.056985,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23580,395.658753,12,8.751101,139.980487,0,0,0,0,186.169536,0,0,0,180.873425,100.00844,0,0,0,607.031889,0,,,
C23581,294.627706,12,7.432156,0,909.082214,0,0,0,257.611495,0,0,0,0,0,0,0,0,1166.693709,0,,,
C23582,1684.11791,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23583,869.164818,7,35.248536,0,133.353634,178.763046,0,18.325294,1586.222889,0,0,813.942602,253.447165,377.594609,246.218207,0,470.255495,4078.122942,0,,,
C23584,771.087826,12,2.705178,0,0,0,0,0,0,0,0,0,1492.501812,0,0,0,0,1492.501812,0,,,
C23585,4779.452711,12,0.998115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23586,176.82084,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23587,2638.768093,12,12.949875,486.403374,0,0,0,0,413.758624,0,0,0,67.206164,34.258234,0,0,0,1001.626397,0,,,
C23588,727.310121,12,31.304472,23.838835,91.641935,0,0,0,95.380886,0,0,0,0,62.90183,154.437293,60.511694,0,488.712473,0,,,
C23589,260.376599,11,32.03472,43.941944,69.544223,0,0,0,212.337095,0,0,0,0,0,235.110354,0,0,560.933615,0,,,
C23590,2172.8012,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23591,412.232517,12,41.948499,118.065959,0,0,0,0,139.842386,0,0,0,190.366706,0,0,0,0,448.275051,0,,,
C23592,613.385283,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23593,849.657285,12,22.532543,0,342.975464,0,0,0,0,0,0,0,0,0,57.331559,648.553679,0,1048.860702,0,,,
C23594,2000.455276,12,10.568172,1197.509862,0,0,0,0,365.726019,0,0,0,0,0,0,0,0,1563.235882,0,,,
C23595,2374.215454,12,106.350936,180.965111,401.939605,0,29.02343,0,1220.715306,0,0,403.09446,169.686163,366.276914,991.006596,490.045843,374.861048,4627.614475,1,,,
C23596,1526.09419,12,37.760952,98.820766,0,0,172.410397,0,1172.164178,0,0,92.378563,0,0,228.042147,0,0,1763.816051,0,,,
C23597,121.063875,12,7.598593,98.845564,0,0,44.474217,0,313.564878,0,0,332.659314,0,0,0,0,36.860201,826.404174,0,,,
C23598,112.492414,12,23.907969,225.609262,0,135.507437,0,0,233.998732,0,0,0,95.367961,0,0,0,0,690.483391,0,,,
C23599,1365.29603,12,12.624912,0,455.693897,0,834.336102,123.072848,189.867691,0,0,0,222.99111,0,269.692174,0,0,2095.653821,1,,,
C23600,1500.634454,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23601,1372.723314,12,1.944321,0,0,0,0,0,2064.953073,0,0,767.354078,0,0,0,0,0,2832.307151,1,,,
C23602,6428.095104,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23603,4947.896758,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23604,1184.939577,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23605,1263.280537,12,5.434923,0,874.128941,0,0,0,0,0,0,0,0,0,0,0,0,874.128941,0,,,
C23606,682.544757,12,18.777694,73.15288,0,0,0,201.202007,278.667718,0,0,16.958699,110.436485,0,59.553475,0,430.086761,1170.058025,0,,,
C23607,745.58482,7,1.910394,830.953737,0,0,0,0,700.98323,0,0,0,0,0,0,0,0,1531.936967,0,,,
C23608,182.232846,12,9.311549,36.589602,0,0,0,0,131.637643,0,0,0,491.63616,0,0,149.492697,119.100733,928.456836,0,,,
C23609,584.311641,12,0.908933,0,0,0,0,0,0,0,0,0,0,0,0,0,685.127287,685.127287,0,,,
C23610,456.648168,12,13.919753,193.102521,30.787712,0,0,0,674.736841,0,0,0,0,0,0,0,0,898.627075,0,,,
C23611,1645.959496,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23612,11.272029,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23613,1670.480872,12,5.987974,0,0,0,0,0,93.124497,0,0,0,0,2262.934538,0,0,0,2356.059034,1,,,
C23614,5722.017638,12,2.703488,0,0,0,0,0,0,0,0,0,0,0,803.253874,0,0,803.253874,0,,,
C23615,288.3669,12,6.95855,0,0,0,0,0,0,0,0,0,171.836788,472.308109,0,0,0,644.144897,0,,,
C23616,1105.532959,12,27.636312,125.448978,0,0,0,402.424452,536.389103,0,0,0,0,0,101.772792,0,0,1166.035325,0,,,
C23617,2113.481681,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23618,269.129458,9,13.680597,77.748701,87.502556,0,0,0,0,1.41194,0,0,0,0,0,24.561524,278.867423,470.092143,0,,,
C23619,2154.227683,12,31.54327,114.733435,0,0,0,0,302.482847,0,0,0,242.241386,0,0,39.017922,0,698.475591,0,,,
C23620,1908.59674,12,10.581114,97.79784,136.170778,0,188.348954,0,182.032995,0,0,0,489.791873,0,0,0,0,1094.14244,0,,,
C23621,202.350015,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23622,7899.807017,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23623,3492.210212,12,18.796679,0,0,0,0,0,803.794236,0,0,0,0,0,0,757.650481,351.84812,1913.292838,1,,,
C23624,5744.224898,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23625,1235.756735,12,2.904718,669.050547,0,0,0,0,555.72005,0,0,0,0,0,0,0,0,1224.770597,0,,,
C23626,1553.545052,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23627,3222.263276,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23628,433.006377,12,11.545506,0,121.742025,0,1084.405526,13.574224,0,0,0,55.659166,0,0,103.196747,0,1624.661467,3003.239155,1,,,
C23629,962.058783,12,0.911549,0,0,0,0,0,0,0,0,877.053014,0,0,0,0,0,877.053014,0,,,
C23630,912.801546,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23631,1209.077367,12,19.067832,0,3743.16603,0,0,0,0,0,0,0,0,0,0,1999.205692,0,5742.371723,1,,,
C23632,4291.912734,12,43.591159,40.103579,0,0,0,0,505.481491,0,0,0,98.671449,51.239948,884.514056,0,26.63482,1606.645343,0,,,
C23633,2783.727562,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23634,3356.529296,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23635,3549.29087,6,26.480674,390.227736,489.272596,0,257.245638,0,3184.311172,0,0,0,1866.590144,0,0,0,0,6187.647286,0,,,
C23636,158.369802,12,26.886527,0,78.791956,0,0,0,158.716353,0,0,0,0,0,0,709.454432,0,946.962741,0,,,
C23637,222.998558,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23638,3298.223607,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23639,1438.807789,12,5.427402,0,0,0,0,0,1385.610852,0,0,0,0,0,0,0,0,1385.610852,0,,,
C23640,3141.549157,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23641,4328.813429,11,48.721451,469.286158,0,0,392.237181,0,703.831511,0,0,0,287.465392,92.968961,0,0,0,1945.789203,1,,,
C23642,1871.04316,8,10.70004,460.39841,0,0,0,0,1400.86863,0,0,0,704.527835,0,0,0,0,2565.794875,0,,,
C23643,324.505642,12,27.051349,53.012271,381.174038,0,0,0,533.497419,0,0,399.958015,0,0,0,0,193.236686,1560.878429,0,,,
C23644,804.169853,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23645,1014.167321,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23646,4061.233711,12,10.683193,166.27824,0,0,0,0,997.059999,0,0,0,0,0,0,0,0,1163.33824,0,,,
C23647,2267.203907,12,17.497117,0,0,0,52.376049,599.417997,0,0,0,0,220.100329,0,0,0,0,871.894376,0,,,
C23648,3623.338037,12,4.815769,0,0,0,0,0,13067.23005,0,0,0,0,0,0,0,0,13067.23005,1,,,
C23649,435.867782,11,24.92443,0,109.857297,0,30.582786,157.431312,315.425765,0,0,0,47.618744,0,0,0,0,660.915904,0,,,
C23650,229.042139,12,39.442513,131.60981,74.250339,0,0,0,287.043095,0,0,0,129.467331,33.280311,0,0,0,655.650887,0,,,
C23651,1527.749153,12,14.594073,0,181.672259,0,0,0,202.40362,0,0,0,0,0,0,382.914086,0,766.989964,0,,,
C23652,482.977924,12,120.860276,336.031914,0,0,0,0,361.111896,0,0,0,0,143.205446,0,0,0,840.349256,0,,,
C23653,2002.518925,7,13.256861,346.553358,1674.940982,0,0,0,2909.93429,0,0,0,0,0,0,0,0,4931.428629,0,,,
C23654,928.426292,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23655,180.871146,12,37.738627,0,31.703968,0,0,0,0,0,0,0,0,0,0,744.89133,0,776.595298,0,,,
C23656,4489.240637,12,127.911603,1065.472901,840.867418,0,0,0,4689.329919,0,0,0,1250.679676,182.737084,0,0,0,8029.086998,1,,,
C23657,8301.793955,12,37.916621,1160.55596,0,0,0,0,3719.682168,0,0,0,0,0,1598.305608,0,0,6478.543736,1,,,
C23658,2747.293701,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23659,1741.15476,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23660,1105.183027,12,11.939001,0,0,0,500.352354,0,297.698503,0,0,0,0,0,0,0,0,798.050857,0,,,
C23661,1041.047395,12,11.973605,0,0,0,0,0,544.585193,0,0,0,0,114.220852,0,0,0,658.806045,0,,,
C23662,2117.651363,12,38.708291,136.769153,0,0,0,68.049317,0,0,0,0,0,0,0,0,0,204.818469,0,,,
C23663,752.019527,10,3.661013,206.61007,0,0,0,0,1401.3522,0,0,0,0,0,0,0,0,1607.96227,0,,,
C23664,3655.154874,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23665,4686.322654,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23666,462.82,12,22.646159,171.531744,152.965275,0,0,0,322.45276,0,0,0,0,0,648.258676,0,0,1295.208454,0,,,
C23667,1545.332816,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23668,1152.42808,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23669,1124.50079,12,35.088896,188.781113,31.027273,0,0,0,475.806111,0,0,0,111.13388,0,0,0,0,806.748376,0,,,
C23670,647.979212,8,19.244822,103.083524,0,0,0,0,783.102582,0,0,0,1162.620566,877.221875,0,109.347269,0,3035.375815,0,,,
C23671,5284.932184,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23672,207.57133,12,3.964003,568.191568,0,0,0,0,0,0,0,0,0,0,0,0,0,568.191568,0,,,
C23673,4168.65469,10,2.95182,0,0,0,0,0,4592.825333,0,0,0,0,0,0,0,0,4592.825333,0,,,
C23674,1871.55467,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23675,796.504729,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23676,1194.852764,12,66.966549,65.950412,66.157273,0,45.370925,100.83671,550.9129,0,0,40.675453,87.202165,18.977629,16.552468,10.085481,0,1002.721417,0,,,
C23677,1832.96226,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23678,204.876892,12,94.511136,239.97056,94.956067,0,0,0,926.428732,0,0,35.178573,122.392043,472.188788,30.705078,0,0,1921.81984,1,,,
C23679,1815.397873,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23680,275.010227,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23681,1116.015828,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23682,764.595361,12,72.877642,260.483862,80.211926,0,0,0,593.207251,0,0,0,0,12.135145,21.528579,0,0,967.566764,0,,,
C23683,1839.710757,12,21.655068,294.80274,0,0,0,0,335.061839,0,0,0,20.966607,0,0,0,0,650.831185,0,,,
C23684,5214.256547,12,42.974982,0,2659.763279,0,0,0,465.983453,0,0,0,0,115.411919,584.52415,0,0,3825.682801,1,,,
C23685,315.551697,12,70.681341,0,661.195864,0,0,0,0,1.362577,0,442.95476,0,0,0,0,108.708066,1214.221267,0,,,
C23686,164.313196,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23687,1853.558447,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23688,164.622759,11,7.875586,0,172.373051,0,0,0,0,0,0,0,0,0,0,0,441.643912,614.016963,0,,,
C23689,2224.989731,12,25.160491,497.571455,0,0,0,0,595.165716,0,0,0,200.182783,0,99.158522,0,0,1392.078476,0,,,
C23690,641.001608,7,4.788574,0,1009.603703,0,0,0,0,0,0,0,0,0,0,0,0,1009.603703,0,,,
C23691,783.336517,12,11.730371,0,0,0,0,0,1030.55667,0,0,0,0,0,0,0,0,1030.55667,0,,,
C23692,5108.706909,12,25.728056,412.380793,0,0,31.788148,0,359.467184,0,0,0,61.367027,0,0,0,0,865.003151,0,,,
C23693,1005.361065,12,3.825788,0,0,0,0,0,297.078525,0,0,0,0,0,0,0,539.122946,836.201472,0,,,
C23694,675.324061,12,42.829204,209.069956,0,0,0,0,486.196832,0,0,72.639348,0,0,38.922121,0,0,806.828257,0,,,
C23695,149.087926,12,14.201844,498.719849,0,0,0,0,36.871548,0,0,0,42.659772,131.621308,114.647396,0,0,824.519872,0,,,
C23696,1457.910343,12,7.697261,422.898831,0,0,0,0,0,0,0,0,591.340267,0,0,0,0,1014.239098,0,,,
C23697,1210.592259,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23698,353.18587,12,23.706444,0,167.89632,0,0,36.621132,1299.052251,0,0,0,0,0,0,230.429254,0,1733.998957,0,,,
C23699,838.918064,7,11.95785,0,935.542927,0,0,0,0,0,0,0,0,0,0,0,0,935.542927,0,,,
C23700,6458.626167,12,11.356064,0,6975.842918,0,0,0,0,0,0,0,0,0,0,0,0,6975.842918,1,,,
C23701,1836.569617,12,0.93355,0,0,0,0,0,0,0,0,0,0,0,0,0,1121.555779,1121.555779,0,,,
C23702,3847.312926,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23703,5080.539171,12,48.93326,196.774971,97.934543,0,0,0,3431.253794,0,0,0,0,0,0,0,0,3725.963307,1,,,
C23704,3866.213076,12,0.912547,0,0,0,0,0,611.877645,0,0,0,0,0,0,0,0,611.877645,0,,,
C23705,2389.01859,12,1.910003,324.464929,0,0,0,0,272.934237,0,0,0,0,0,0,0,0,597.399166,0,,,
C23706,886.416649,11,28.929217,189.258925,0,0,0,0,770.961393,0,0,0,0,16.763899,0,0,243.88491,1220.869127,0,,,
C23707,8999.435487,12,33.967481,0,891.222719,0,0,0,6480.204036,0,0,0,979.310397,3361.013754,760.434666,0,0,12472.18557,1,,,
C23708,1380.637161,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23709,1307.237378,12,4.718492,0,0,0,0,0,0,0,0,1563.408189,1379.754688,0,0,0,0,2943.162878,1,,,
C23710,2427.541297,8,0.947501,0,4483.309089,0,0,0,0,0,0,0,0,0,0,0,0,4483.309089,0,,,
C23711,1015.055902,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23712,428.258472,12,7.660927,0,0,0,0,0,609.249429,0,0,0,0,0,0,0,0,609.249429,0,,,
C23713,2770.10856,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23714,454.328475,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23715,3351.890867,11,0.901938,0,0,0,2439.548987,0,0,0,0,0,0,0,0,0,0,2439.548987,1,,,
C23716,2929.458473,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23717,415.968248,12,18.304542,0,0,0,0,0,379.41027,0,0,0,0,0,0,0,451.249388,830.659659,0,,,
C23718,2170.102148,10,63.401491,828.897578,0,0,0,0,3310.422747,0,0,0,122.541543,915.885532,324.042497,0,0,5501.789897,0,,,
C23719,4366.315831,12,54.927037,67.842116,0,0,0,0,380.115275,0,0,0,1562.459818,0,0,0,0,2010.417209,1,,,
C23720,2426.681193,12,38.630091,575.918215,0,0,0,0,1366.506659,0,0,0,0,0,0,0,0,1942.424874,1,,,
C23721,458.709091,12,35.448151,80.813528,68.977162,0,0,0,488.871501,0,0,0,0,86.851852,28.3653,0,0,753.879343,0,,,
C23722,66.866037,12,0.954586,0,0,0,1564.51093,0,0,0,0,0,0,0,0,0,0,1564.51093,0,,,
C23723,2130.563696,12,0.980797,0,0,0,0,0,0,0,0,0,0,826.709328,0,0,0,826.709328,0,,,
C23724,1503.621463,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23725,524.287242,12,18.207182,28.638868,48.603742,0,0,0,741.965242,0,0,0,191.263456,111.005278,0,0,0,1121.476586,0,,,
C23726,5994.064797,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23727,1778.446694,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23728,2116.183318,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23729,2779.837422,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23730,325.980136,12,19.413604,160.440702,0,0,122.252241,0,1571.699978,0,0,0,164.615725,0,84.773529,0,0,2103.782175,1,,,
C23731,1198.69976,12,31.044271,455.018803,0,0,0,0,891.39835,0,0,0,501.423789,0,0,0,0,1847.840941,0,,,
C23732,3728.149927,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23733,229.992376,12,35.15774,54.255176,89.851626,0,0,0,432.180805,0,0,0,219.592392,74.575196,0,53.300443,518.869111,1442.624749,0,,,
C23734,7922.443873,12,248.335959,461.734272,1806.868995,49.737187,2794.227334,263.391047,1536.508093,0,0,0,4398.08976,0,442.824034,2217.762426,0,13971.14315,1,,,
C23735,4437.945524,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23736,1027.848811,9,2.930127,717.579766,0,0,0,0,516.828478,0,0,0,0,0,0,0,0,1234.408244,0,,,
C23737,164.839605,12,50.562808,0,0,0,1109.790014,0,0,0,0,109.664258,207.6061,0,0,0,223.778062,1650.838433,0,,,
C23738,2099.304721,12,1.81955,435.340665,0,0,757.439546,0,0,0,0,0,0,0,0,0,0,1192.780211,0,,,
C23739,777.41638,12,1.926692,0,0,0,0,0,0,0,0,0,744.147287,0,0,0,0,744.147287,0,,,
C23740,2030.460135,8,31.718144,0,288.745197,0,0,0,567.006906,0,0,0,0,636.107685,0,0,687.615151,2179.474939,0,,,
C23741,620.000102,12,12.866839,0,0,0,0,0,60.702782,0,0,0,138.79197,0,0,90.201361,0,289.696112,0,,,
C23742,149.336273,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23743,291.508069,12,15.858741,0,576.739642,0,0,0,0,0,0,0,0,0,0,6.927394,1051.792939,1635.459976,0,,,
C23744,584.818875,12,17.068273,0,0,0,2515.53854,0,0,0,0,0,0,456.474464,170.639306,0,0,3142.65231,1,,,
C23745,87.553801,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23746,464.263783,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23747,1084.9134,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23748,201.556336,12,84.56351,233.194878,42.663314,0,0,0,117.477003,0,0,0,874.574403,63.888689,293.49183,0,0,1625.290115,0,,,
C23749,322.167992,12,15.48642,0,0,0,0,143.131801,1425.454522,0,0,40.904273,0,0,0,0,365.795021,1975.285617,1,,,
C23750,2669.280012,12,32.490685,17.133668,442.358511,0,335.588909,118.835021,305.628792,0,0,0,0,0,0,0,0,1219.544901,0,,,
C23751,9337.470501,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23752,4768.154424,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23753,2243.365951,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23754,1223.11292,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23755,6730.647986,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23756,3977.187463,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
C23757,944.84787,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
